volume,clinic,tag_year,action,action_date,action_year,action_month,address,city,zip
-77.0,Vetco @ Petco Mobile Clinic,2016,Returned,2017-02-23 00:00:00,2017.0,2.0,17485 Opportunity Ave,Baton Rouge,70817.0
-55.0,Vetco @ Petco Mobile Clinic,2016,Returned,2017-02-23 00:00:00,2017.0,2.0,17485 Opportunity Ave,Baton Rouge,70817.0
100.0,Fur De Lis Vet Services,2016,Delivered,2016-09-20 00:00:00,2016.0,9.0,P.O. Box 791715   -   5045 Hastings Street,New Orleans - Metairie,
-68.0,Fur De Lis Vet Services,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,P.O. Box 791715   -   5045 Hastings Street,New Orleans - Metairie,
100.0,Uptown Veterinary Hospital,2016,Delivered,2016-10-20 00:00:00,2016.0,10.0,731 Nashville Ave,New Orleans,70115.0
500.0,NOLA Animal Clinic,2016,Delivered,2016-09-07 00:00:00,2016.0,9.0,4554 Downman Rd,New Orleans,70126.0
500.0,Magazine Street Animal Clinic,2016,Delivered,2016-09-09 00:00:00,2016.0,9.0,3458 Magazine St,New Orleans,70115.0
500.0,Metairie Small Animal Hospital,2016,Delivered,2016-09-15 00:00:00,2016.0,9.0,101 Metairie Rd,Metairie,70005.0
-69.0,Metairie Small Animal Hospital,2016,Returned,2017-01-23 00:00:00,2017.0,1.0,101 Metairie Rd,Metairie,70005.0
-41.0,Metairie Small Animal Hospital,2016,Returned,2017-01-23 00:00:00,2017.0,1.0,101 Metairie Rd,Metairie,70005.0
500.0,Prytania Veterinary Hospital,2016,Delivered,2016-09-20 00:00:00,2016.0,9.0,201 Nashville Ave.,New Orleans,70115.0
200.0,Banfield 1023 (Elmwood),2016,Delivered,2016-10-05 00:00:00,2016.0,10.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
-99.0,Banfield 1023 (Elmwood),2016,Returned,2017-03-27 00:00:00,2017.0,3.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
300.0,Banfield - Remote,2016,Delivered,2016-10-07 00:00:00,2016.0,10.0,,,
25.0,Allstar Animal Clinic,2016,Delivered,2016-12-12 00:00:00,2016.0,12.0,4701 S Carrollton Ave,New Orleans,70119.0
-100.0,Banfield - Remote,2016,Returned,2016-11-01 00:00:00,2016.0,11.0,,,
-3.0,Banfield - Remote,2016,Returned,2017-02-01 00:00:00,2017.0,2.0,,,
25.0,Gretna Animal Hospital,2016,Delivered,2016-12-12 00:00:00,2016.0,12.0,714 Kepler St,Gretna,70053.0
50.0,Canal Street Veterinary Hospital,2016,Delivered,2016-12-22 00:00:00,2016.0,12.0,4022 Canal St,New Orleans,70119.0
-78.0,Banfield - Remote,2016,Returned,2016-11-01 00:00:00,2016.0,11.0,,,
65.0,Lake Animal Hospital,2016,Delivered,2016-11-22 00:00:00,2016.0,11.0,604 Veterans Memorial Blvd,Metairie,70005.0
500.0,Maple Small Animal Clinic,2016,Delivered,2016-10-07 00:00:00,2016.0,10.0,7608 Maple St,New Orleans,70118.0
-99.0,VCA Causeway Animal Hospital,2016,Returned,2017-01-04 00:00:00,2017.0,1.0,1315 N. Causeway Blvd,Metairie,70001.0
500.0,Louisiana SPCA,2016,Delivered,2016-10-20 00:00:00,2016.0,10.0,,,
100.0,Banfield 1034 (West Bank),2016,Delivered,2016-10-27 00:00:00,2016.0,10.0,1321 Manhattan Blvd,Harvey,70058.0
200.0,Elysian Fields Animal Clinic,2016,Delivered,2016-10-21 00:00:00,2016.0,10.0,4237 Elysian Fields Ave,New Orleans,70122.0
400.0,Crescent City Veterinary Hospital,2016,Delivered,2016-11-01 00:00:00,2016.0,11.0,524 Jefferson Ave,New Orleans,70115.0
300.0,NOLA Animal Clinic,2016,Delivered,2016-11-14 00:00:00,2016.0,11.0,4554 Downman Rd,New Orleans,70126.0
200.0,Lakeview Veterinary Hospital,2016,Delivered,2016-11-18 00:00:00,2016.0,11.0,6245 Memphis Ave,New Orleans,70124.0
300.0,Magazine Street Animal Clinic,2016,Delivered,2016-11-18 00:00:00,2016.0,11.0,3458 Magazine St,New Orleans,70115.0
200.0,Algiers Animal Clinic,2016,Delivered,2016-11-21 00:00:00,2016.0,11.0,3807 General DeGaulle,Algiers,70114.0
-79.0,Algiers Animal Clinic,2016,Returned,2017-01-19 00:00:00,2017.0,1.0,3807 General DeGaulle,Algiers,70114.0
200.0,Louisiana SPCA,2016,Delivered,2016-11-28 00:00:00,2016.0,11.0,,,
-13.0,Louisiana SPCA,2016,Returned,2016-12-30 00:00:00,2016.0,12.0,,,
100.0,Midcity Veterinary Hospital,2016,Delivered,2016-12-01 00:00:00,2016.0,12.0,3821 Orleans Ave,New Orleans,70119.0
200.0,Southern Animal Foundation,2016,Delivered,2016-12-12 00:00:00,2016.0,12.0,1823 Magazine Street,New Orleans,70130.0
-131.0,Southern Animal Foundation,2016,Returned,2017-02-22 00:00:00,2017.0,2.0,1823 Magazine Street,New Orleans,70130.0
200.0,Prytania Veterinary Hospital,2016,Delivered,2016-12-12 00:00:00,2016.0,12.0,201 Nashville Ave.,New Orleans,70115.0
-34.0,Prytania Veterinary Hospital,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,201 Nashville Ave.,New Orleans,70115.0
-99.0,Prytania Veterinary Hospital,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,201 Nashville Ave.,New Orleans,70115.0
100.0,Louisiana SPCA,2016,Delivered,2016-12-16 00:00:00,2016.0,12.0,,,
-38.0,Louisiana SPCA,2016,Returned,2017-01-05 00:00:00,2017.0,1.0,,,
50.0,Southshore Animal Hospital,2016,Delivered,2016-12-20 00:00:00,2016.0,12.0,213 Live Oak St,Metairie,70005.0
-50.0,Southshore Animal Hospital,2016,Returned,2016-12-28 00:00:00,2016.0,12.0,213 Live Oak St,Metairie,70005.0
50.0,Ark Animal Hospital,2016,Delivered,2016-12-20 00:00:00,2016.0,12.0,4025 Jefferson Hwy,Jefferson,70121.0
-39.0,Ark Animal Hospital,2016,Returned,2016-12-02 00:00:00,2016.0,12.0,4025 Jefferson Hwy,Jefferson,70121.0
100.0,Louisiana SPCA,2016,Delivered,2016-12-21 00:00:00,2016.0,12.0,,,
-100.0,Louisiana SPCA,2016,Returned,2017-01-03 00:00:00,2017.0,1.0,,,
500.0,Louisiana SPCA,2016,Delivered,2015-12-31 00:00:00,2015.0,12.0,,,
50.0,Benson Veterinary Care LLC,2016,VOID,,,,328 Octavia St.,New Orleans,70115.0
-1.0,Terry Parkway Animal Clinic,2016,Returned,2017-12-20 00:00:00,2017.0,12.0,636 Terry Parkway,Terrytown,70056.0
-4.0,Terry Parkway Animal Clinic,2016,Returned,2017-12-20 00:00:00,2017.0,12.0,636 Terry Parkway,Terrytown,70056.0
50.0,Acadiana West Animal Clinic,2017,Delivered,2016-12-29 00:00:00,2016.0,12.0,2600 Barataria Boulevard Suite E,Marrero,70072.0
-24.0,Acadiana West Animal Clinic,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,2600 Barataria Boulevard Suite E,Marrero,70072.0
500.0,Algiers Animal Clinic,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,3807 General DeGaulle,Algiers,70114.0
500.0,Algiers Animal Clinic,2017,Delivered,2017-04-14 00:00:00,2017.0,4.0,3807 General DeGaulle,Algiers,70114.0
500.0,Algiers Animal Clinic,2017,Delivered,2017-07-25 00:00:00,2017.0,7.0,3807 General DeGaulle,Algiers,70114.0
25.0,All Cats Mobile Clinic,2017,Delivered,2017-01-24 00:00:00,2017.0,1.0,,,
200.0,Allstar Animal Clinic,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,4701 S Carrollton Ave,New Orleans,70119.0
71.0,Allstar Animal Clinic,2017,Delivered,2017-11-10 00:00:00,2017.0,11.0,4701 S Carrollton Ave,New Orleans,70119.0
-19.0,Allstar Animal Clinic,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,4701 S Carrollton Ave,New Orleans,70119.0
200.0,Allstar Animal Clinic,2017,Delivered,2017-04-14 00:00:00,2017.0,4.0,4701 S Carrollton Ave,New Orleans,70119.0
200.0,Allstar Animal Clinic,2017,Delivered,2017-07-19 00:00:00,2017.0,7.0,4701 S Carrollton Ave,New Orleans,70119.0
100.0,Animal Care Center,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,313 David Dr.,Metairie,70003.0
-90.0,Animal Care Center,2017,Returned,2017-12-28 00:00:00,2017.0,12.0,313 David Dr.,Metairie,70003.0
200.0,Animal Medical & Surgical Hospital,2017,Delivered,2016-12-28 00:00:00,2016.0,12.0,3001 North Causeway Blvd,Metairie,70002.0
-39.0,Animal Medical & Surgical Hospital,2017,Returned,2017-12-28 00:00:00,2017.0,12.0,3001 North Causeway Blvd,Metairie,70002.0
100.0,Ark Animal Hospital,2017,Delivered,2016-12-28 00:00:00,2016.0,12.0,4025 Jefferson Hwy,Jefferson,70121.0
100.0,Ark Animal Hospital,2017,Delivered,2017-06-19 00:00:00,2017.0,6.0,4025 Jefferson Hwy,Jefferson,70121.0
-8.0,Ark Animal Hospital,2017,Returned,2017-12-28 00:00:00,2017.0,12.0,4025 Jefferson Hwy,Jefferson,70121.0
50.0,At Home Veterinary Care,2017,Delivered,2017-01-09 00:00:00,2017.0,1.0,PO Box 231145,Harahan,70123.0
100.0,Avenue Animal Wellness and Emergency,2017,Delivered,2017-05-31 00:00:00,2017.0,5.0,1401 St Charles Ave,New Orleans,70130.0
-61.0,Avenue Animal Wellness and Emergency,2017,Returned,2018-01-03 00:00:00,2018.0,1.0,1401 St Charles Ave,New Orleans,70130.0
50.0,Avian & Exotic Animal Hospital of Louisiana,2017,Delivered,2017-01-19 00:00:00,2017.0,1.0,3635 N I-10 Service Rd. W.,Metairie,70002.0
200.0,Banfield 1023 (Elmwood),2017,Delivered,2016-12-28 00:00:00,2016.0,12.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
300.0,Banfield 1023 (Elmwood),2017,Delivered,2017-03-27 00:00:00,2017.0,3.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
200.0,Banfield 1023 (Elmwood),2017,Delivered,2017-09-18 00:00:00,2017.0,9.0,1000 S Clearview Prkwy Ste 1050,Harahan,70123.0
200.0,Banfield 1034 (West Bank),2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,1321 Manhattan Blvd,Harvey,70058.0
200.0,Banfield 1034 (West Bank),2017,Delivered,2017-04-17 00:00:00,2017.0,4.0,1321 Manhattan Blvd,Harvey,70058.0
100.0,Banfield 1034 (West Bank),2017,Delivered,1902-10-08 00:00:00,1902.0,10.0,1321 Manhattan Blvd,Harvey,70058.0
100.0,Banfield 1034 (West Bank),2017,Delivered,2017-08-18 00:00:00,2017.0,8.0,1321 Manhattan Blvd,Harvey,70058.0
-61.0,Banfield 1034 (West Bank),2017,Returned,2018-01-03 00:00:00,2018.0,1.0,1321 Manhattan Blvd,Harvey,70058.0
200.0,Banfield 1175 (Veterans),2017,Delivered,2016-12-28 00:00:00,2016.0,12.0,6851 Veterans Memorial Blvd,Metairie,70003.0
100.0,Banfield 1175 (Veterans),2017,Delivered,2017-07-11 00:00:00,2017.0,7.0,6851 Veterans Memorial Blvd,Metairie,70003.0
100.0,Banfield 1175 (Veterans),2017,Delivered,2017-09-18 00:00:00,2017.0,9.0,6851 Veterans Memorial Blvd,Metairie,70003.0
100.0,Banfield 1175 (Veterans),2017,Delivered,2017-10-20 00:00:00,2017.0,10.0,6851 Veterans Memorial Blvd,Metairie,70003.0
-69.0,Banfield 1175 (Veterans),2017,Returned,2017-12-28 00:00:00,2017.0,12.0,6851 Veterans Memorial Blvd,Metairie,70003.0
101.0,Banfield 1034 (West Bank),2017,Delivered,2017-10-27 00:00:00,2017.0,10.0,1321 Manhattan Blvd,Harvey,70058.0
-64.0,Banfield 1034 (West Bank),2017,Returned,2018-01-03 00:00:00,2018.0,1.0,1321 Manhattan Blvd,Harvey,70058.0
100.0,Batt Veterinary Services,2017,Delivered,2017-06-13 00:00:00,2017.0,6.0,,,
-1.0,Batt Veterinary Services,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-36.0,Batt Veterinary Services,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
50.0,Benson Veterinary Care LLC,2017,Delivered,2017-02-20 00:00:00,2017.0,2.0,328 Octavia St.,New Orleans,70115.0
500.0,Canal Street Veterinary Hospital,2017,Delivered,2017-06-19 00:00:00,2017.0,6.0,4022 Canal St,New Orleans,70119.0
500.0,Canal Street Veterinary Hospital,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,4022 Canal St,New Orleans,70119.0
500.0,Carrollton Veterinary Hospital,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,3501 S. Carrollton Ave,New Orleans,70118.0
200.0,Carrollton Veterinary Hospital,2017,Delivered,2017-08-01 00:00:00,2017.0,8.0,3501 S. Carrollton Ave,New Orleans,70118.0
200.0,Carrollton Veterinary Hospital,2017,Delivered,2017-08-01 00:00:00,2017.0,8.0,3501 S. Carrollton Ave,New Orleans,70118.0
100.0,Chalmette Pet Wellness Clinic & Hospital,2017,Delivered,2017-01-04 00:00:00,2017.0,1.0,705 E. Judge Perez Drive,Chalmette,70043.0
-11.0,Chalmette Pet Wellness Clinic & Hospital,2017,Returned,2017-12-02 00:00:00,2017.0,12.0,705 E. Judge Perez Drive,Chalmette,70043.0
-6.0,Chalmette Pet Wellness Clinic & Hospital,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,705 E. Judge Perez Drive,Chalmette,70043.0
-2.0,Chalmette Pet Wellness Clinic & Hospital,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,705 E. Judge Perez Drive,Chalmette,70043.0
100.0,Clearview Veterinary Hospital,2017,Delivered,2016-12-28 00:00:00,2016.0,12.0,4713 Trenton Street,Metairie,70006.0
-63.0,Clearview Veterinary Hospital,2017,Returned,2017-12-28 00:00:00,2017.0,12.0,4713 Trenton Street,Metairie,70006.0
15.0,Louisiana SPCA,2017,Delivered,2017-12-26 00:00:00,2017.0,12.0,,,
-1.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-11.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-16.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
20.0,Louisiana SPCA,2017,Delivered,2017-12-26 00:00:00,2017.0,12.0,,,
25.0,Louisiana SPCA,2017,Delivered,2017-12-22 00:00:00,2017.0,12.0,,,
500.0,Louisiana SPCA,2017,Delivered,2016-12-30 00:00:00,2016.0,12.0,,,
1000.0,Louisiana SPCA,2017,Delivered,2017-02-08 00:00:00,2017.0,2.0,,,
500.0,Louisiana SPCA,2017,Delivered,2017-03-22 00:00:00,2017.0,3.0,,,
43.0,Louisiana SPCA,2017,Delivered,2017-12-12 00:00:00,2017.0,12.0,,,
44.0,Louisiana SPCA,2017,Delivered,2017-12-31 00:00:00,2017.0,12.0,,,
200.0,Louisiana SPCA,2017,Delivered,2017-06-26 00:00:00,2017.0,6.0,,,
500.0,Louisiana SPCA,2017,Delivered,2017-07-06 00:00:00,2017.0,7.0,,,
500.0,Louisiana SPCA,2017,Delivered,2017-08-21 00:00:00,2017.0,8.0,,,
500.0,Louisiana SPCA,2017,Delivered,2017-10-06 00:00:00,2017.0,10.0,,,
200.0,Louisiana SPCA,2017,Delivered,2017-11-03 00:00:00,2017.0,11.0,,,
400.0,Louisiana SPCA,2017,Delivered,2017-07-03 00:00:00,2017.0,7.0,,,
-39.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-5.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-85.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-99.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
50.0,Convenient Home Veterinary Care,2017,Delivered,2017-01-05 00:00:00,2017.0,1.0,P.O. Box 1242,Harvey,70059.0
500.0,Crescent City Veterinary Hospital,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,524 Jefferson Ave,New Orleans,70115.0
18.0,Crescent City Veterinary Hospital,2017,Delivered,2017-12-18 00:00:00,2017.0,12.0,524 Jefferson Ave,New Orleans,70115.0
32.0,Crescent City Veterinary Hospital,2017,Delivered,2017-12-18 00:00:00,2017.0,12.0,524 Jefferson Ave,New Orleans,70115.0
500.0,Crescent City Veterinary Hospital,2017,Delivered,2017-03-31 00:00:00,2017.0,3.0,524 Jefferson Ave,New Orleans,70115.0
500.0,Crescent City Veterinary Hospital,2017,Delivered,2017-05-30 00:00:00,2017.0,5.0,524 Jefferson Ave,New Orleans,70115.0
500.0,Crescent City Veterinary Hospital,2017,Delivered,2017-08-08 00:00:00,2017.0,8.0,524 Jefferson Ave,New Orleans,70115.0
200.0,Crescent City Veterinary Hospital,2017,Delivered,2017-11-09 00:00:00,2017.0,11.0,524 Jefferson Ave,New Orleans,70115.0
500.0,Desoto Park Veterinary Clinic,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,2659 Desoto St,New Orleans,70119.0
-196.0,Desoto Park Veterinary Clinic,2017,Returned,2017-12-29 00:00:00,2017.0,12.0,2659 Desoto St,New Orleans,70119.0
500.0,"Dog Day Afternoon, LLC",2017,Delivered,2017-01-02 00:00:00,2017.0,1.0,831 Bordeaux St,New Orleans,70115.0
500.0,Dr. Mike's Animal House,2017,Delivered,2017-01-04 00:00:00,2017.0,1.0,1120 N. Rampart Street,New Orleans,
-100.0,Dr. Mike's Animal House,2017,Returned,2018-01-11 00:00:00,2018.0,1.0,1120 N. Rampart Street,New Orleans,
-51.0,Dr. Mike's Animal House,2017,Returned,2018-01-11 00:00:00,2018.0,1.0,1120 N. Rampart Street,New Orleans,
-300.0,Dr. Mike's Animal House,2017,Returned,2018-01-11 00:00:00,2018.0,1.0,1120 N. Rampart Street,New Orleans,
200.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-07 00:00:00,2017.0,4.0,,,
300.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-07 00:00:00,2017.0,4.0,,,
-3.0,Annual Rabies Vaccination Drive,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
200.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-06 00:00:00,2017.0,4.0,,,
300.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-05 00:00:00,2017.0,4.0,,,
200.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-07 00:00:00,2017.0,4.0,,,
300.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-05 00:00:00,2017.0,4.0,,,
300.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-09 00:00:00,2017.0,4.0,,,
300.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-09 00:00:00,2017.0,4.0,,,
400.0,Annual Rabies Vaccination Drive,2017,Delivered,2017-04-05 00:00:00,2017.0,4.0,,,
500.0,Elysian Fields Animal Clinic,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,4237 Elysian Fields Ave,New Orleans,70122.0
500.0,Elysian Fields Animal Clinic,2017,Delivered,2017-05-30 00:00:00,2017.0,5.0,4237 Elysian Fields Ave,New Orleans,70122.0
-90.0,Elysian Fields Animal Clinic,2017,Returned,2018-06-01 00:00:00,2018.0,6.0,4237 Elysian Fields Ave,New Orleans,70122.0
200.0,Fur De Lis Vet Services,2017,Delivered,2017-01-10 00:00:00,2017.0,1.0,P.O. Box 791715   -   5045 Hastings Street,New Orleans - Metairie,
-52.0,Fur De Lis Vet Services,2017,Returned,2018-02-22 00:00:00,2018.0,2.0,P.O. Box 791715   -   5045 Hastings Street,New Orleans - Metairie,
25.0,Geaux Nola Pets Mobile,2017,Delivered,2017-11-13 00:00:00,2017.0,11.0,2111 General Pershing,New Orleans,70115.0
200.0,Gretna Animal Hospital,2017,Delivered,2016-12-29 00:00:00,2016.0,12.0,714 Kepler St,Gretna,70053.0
10.0,Gretna Animal Hospital,2017,Delivered,2017-12-22 00:00:00,2017.0,12.0,714 Kepler St,Gretna,70053.0
-25.0,Gretna Animal Hospital,2017,Returned,Unknown,Unknown,Unknown,714 Kepler St,Gretna,70053.0
100.0,Gretna Animal Hospital,2017,Delivered,2017-06-07 00:00:00,2017.0,6.0,714 Kepler St,Gretna,70053.0
100.0,Healthy Paws,2017,Delivered,1945-02-01 00:00:00,1945.0,2.0,P.O. Box 6545,Metairie,70009.0
75.0,Healthy Paws,2017,Delivered,2017-08-14 00:00:00,2017.0,8.0,P.O. Box 6545,Metairie,70009.0
200.0,Hickory Knoll Veterinary Hospital,2017,Delivered,2016-12-28 00:00:00,2016.0,12.0,1625 Hickory Ave,Harahan,70123.0
-79.0,Hickory Knoll Veterinary Hospital,2017,Returned,2017-12-28 00:00:00,2017.0,12.0,1625 Hickory Ave,Harahan,70123.0
50.0,Home Veterinary Services,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,"PO Box 11120, Jefferson, 10181-1120",,
-27.0,Home Veterinary Services,2017,Returned,2018-01-03 00:00:00,2018.0,1.0,"PO Box 11120, Jefferson, 10181-1120",,
25.0,House Calls!,2017,Delivered,2017-01-24 00:00:00,2017.0,1.0,,,
200.0,Jester Veterinarian Clinic,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,4 Westbank Expressway,,
-26.0,Jester Veterinarian Clinic,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,4 Westbank Expressway,,
200.0,Lake Animal Hospital,2017,Delivered,2017-12-26 00:00:00,2017.0,12.0,604 Veterans Memorial Blvd,Metairie,70005.0
200.0,Lake Animal Hospital,2017,Delivered,2017-05-12 00:00:00,2017.0,5.0,604 Veterans Memorial Blvd,Metairie,70005.0
100.0,Lake Animal Hospital,2017,Delivered,2017-10-23 00:00:00,2017.0,10.0,604 Veterans Memorial Blvd,Metairie,70005.0
-38.0,Lake Animal Hospital,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,604 Veterans Memorial Blvd,Metairie,70005.0
500.0,Lakeview Veterinary Hospital,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,6245 Memphis Ave,New Orleans,70124.0
1000.0,Lakeview Veterinary Hospital,2017,Delivered,2017-02-22 00:00:00,2017.0,2.0,6245 Memphis Ave,New Orleans,70124.0
800.0,Lakeview Veterinary Hospital,2017,Delivered,2017-08-01 00:00:00,2017.0,8.0,6245 Memphis Ave,New Orleans,70124.0
-100.0,Lakeview Veterinary Hospital,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,6245 Memphis Ave,New Orleans,70124.0
-100.0,Lakeview Veterinary Hospital,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,6245 Memphis Ave,New Orleans,70124.0
400.0,Louisiana SPCA,2017,Delivered,2017-04-17 00:00:00,2017.0,4.0,,,
50.0,Louisiana SPCA,2017,Delivered,2017-12-10 00:00:00,2017.0,12.0,,,
500.0,Louisiana SPCA,2017,Delivered,2016-12-20 00:00:00,2016.0,12.0,,,
100.0,Louisiana SPCA,2017,Delivered,2017-05-08 00:00:00,2017.0,5.0,,,
60.0,Louisiana SPCA,2017,Delivered,2017-12-10 00:00:00,2017.0,12.0,,,
400.0,Louisiana SPCA,2017,Delivered,2017-05-08 00:00:00,2017.0,5.0,,,
95.0,Louisiana SPCA,2017,Delivered,2017-12-28 00:00:00,2017.0,12.0,,,
-73.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
200.0,Louisiana SPCA,2017,Delivered,2017-09-07 00:00:00,2017.0,9.0,,,
100.0,Louisiana SPCA,2017,Delivered,2017-11-03 00:00:00,2017.0,11.0,,,
100.0,Louisiana SPCA,2017,Delivered,2017-11-20 00:00:00,2017.0,11.0,,,
500.0,Louisiana SPCA,2017,Delivered,2016-12-30 00:00:00,2016.0,12.0,,,
500.0,Louisiana SPCA,2017,Delivered,2017-12-29 00:00:00,2017.0,12.0,,,
-5.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-7.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-100.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-14.0,Louisiana SPCA,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
500.0,Low Cost Animal Medical Center,2017,Delivered,2017-03-01 00:00:00,2017.0,3.0,4300 Washington Ave.,New Orleans,70125.0
500.0,Low Cost Animal Medical Center,2017,Delivered,2017-08-01 00:00:00,2017.0,8.0,4300 Washington Ave.,New Orleans,70125.0
-100.0,Low Cost Animal Medical Center,2017,Returned,2018-03-15 00:00:00,2018.0,3.0,4300 Washington Ave.,New Orleans,70125.0
-100.0,Low Cost Animal Medical Center,2017,Returned,2018-04-20 00:00:00,2018.0,4.0,4300 Washington Ave.,New Orleans,70125.0
-89.0,Low Cost Animal Medical Center,2017,Returned,2018-03-15 00:00:00,2018.0,3.0,4300 Washington Ave.,New Orleans,70125.0
-89.0,Low Cost Animal Medical Center,2017,Returned,2018-04-20 00:00:00,2018.0,4.0,4300 Washington Ave.,New Orleans,70125.0
500.0,Magazine Street Animal Clinic,2017,Delivered,2017-06-26 00:00:00,2017.0,6.0,3458 Magazine St,New Orleans,70115.0
500.0,Magazine Street Animal Clinic,2017,Delivered,2017-08-18 00:00:00,2017.0,8.0,3458 Magazine St,New Orleans,70115.0
400.0,Magazine Street Animal Clinic,2017,Delivered,2017-11-02 00:00:00,2017.0,11.0,3458 Magazine St,New Orleans,70115.0
-100.0,Magazine Street Animal Clinic,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,3458 Magazine St,New Orleans,70115.0
500.0,Magazine Street Animal Clinic,2017,Delivered,2016-12-26 00:00:00,2016.0,12.0,3458 Magazine St,New Orleans,70115.0
500.0,Magazine Street Animal Clinic,2017,Delivered,2017-02-27 00:00:00,2017.0,2.0,3458 Magazine St,New Orleans,70115.0
500.0,Magazine Street Animal Clinic,2017,Delivered,2017-05-01 00:00:00,2017.0,5.0,3458 Magazine St,New Orleans,70115.0
500.0,"Manhattan Animal Clinic, LLC",2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,,,
-2.0,"Manhattan Animal Clinic, LLC",2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-46.0,"Manhattan Animal Clinic, LLC",2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
-400.0,"Manhattan Animal Clinic, LLC",2017,Returned,2017-12-27 00:00:00,2017.0,12.0,,,
500.0,Maple Small Animal Clinic,2017,Delivered,2016-12-27 00:00:00,2016.0,12.0,7608 Maple St,New Orleans,70118.0
500.0,Maple Small Animal Clinic,2017,Delivered,2017-03-17 00:00:00,2017.0,3.0,7608 Maple St,New Orleans,70118.0
500.0,Maple Small Animal Clinic,2017,Delivered,2017-05-30 00:00:00,2017.0,5.0,7608 Maple St,New Orleans,70118.0
500.0,Maple Small Animal Clinic,2017,Delivered,2017-08-01 00:00:00,2017.0,8.0,7608 Maple St,New Orleans,70118.0
400.0,Maple Small Animal Clinic,2017,Delivered,2017-10-20 00:00:00,2017.0,10.0,7608 Maple St,New Orleans,70118.0
200.0,Marrero Veterinary Clinic,2017,Delivered,2017-01-04 00:00:00,2017.0,1.0,4001 Lapalco Blvd,Harvey,70058.0
-19.0,Marrero Veterinary Clinic,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,4001 Lapalco Blvd,Harvey,70058.0
-98.0,Marrero Veterinary Clinic,2017,Returned,2017-12-27 00:00:00,2017.0,12.0,4001 Lapalco Blvd,Harvey,70058.0
